"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.level"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3VFJCI1K4ZZ1HI571GFU5FWR79JRGA"	"A1AYWUSULABAXL"	"Approved"	"Wed Jul 30 11:46:23 PDT 2014"	"Tue Jul 29 19:03:54 PDT 2014"	"Tue Jul 29 19:06:23 PDT 2014"	"Tue Jul 29 21:26:11 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""remembering Bob"""	""""""	"""65"""	"""f"""	"0"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3XC1O3LBOSMUJPW0GWH5IM2HRB2LTN"	"AN1QPOIFVS9LC"	"Approved"	"Wed Jul 30 11:46:23 PDT 2014"	"Tue Jul 29 19:04:22 PDT 2014"	"Tue Jul 29 19:06:23 PDT 2014"	"Tue Jul 29 21:26:12 PDT 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Deciphering what Bob meant"""	"""none"""	"""29"""	"""m"""	"14"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3ND9UOO81K2MB60UB1MG569GV5KLWD"	"A3RYI5HXC2MJLN"	"Approved"	"Wed Jul 30 11:46:32 PDT 2014"	"Tue Jul 29 19:04:54 PDT 2014"	"Tue Jul 29 19:06:32 PDT 2014"	"Tue Jul 29 21:26:12 PDT 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""I do not have any clue."""	"""Why can bob only say one word."""	"""33"""	"""m"""	"14"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3WYGZ5XF3WFIKJ136W0ETHTG0SKKSV"	"A1Y8M3WOK4ARV"	"Approved"	"Wed Jul 30 11:49:13 PDT 2014"	"Tue Jul 29 19:07:59 PDT 2014"	"Tue Jul 29 19:09:13 PDT 2014"	"Tue Jul 29 21:26:12 PDT 2014"	""	""	""	""	"""sundae"""	"""sprinkles"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Asking what Bob said"""	"""No"""	"""35"""	"""m"""	"14"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3KGTPGBS6XL3IGPH6VPA8MPA4PIU2Y"	"A1FG4M4370KNFI"	"Approved"	"Wed Jul 30 11:49:14 PDT 2014"	"Tue Jul 29 19:03:45 PDT 2014"	"Tue Jul 29 19:09:14 PDT 2014"	"Tue Jul 29 21:26:12 PDT 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""inference"""	"""thanks!"""	"""33"""	"""m"""	"14"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3NS0A6KXC48AJ9RYBX97RIYQGQ2GZS"	"A2SVUP7CUY0P3L"	"Approved"	"Wed Jul 30 11:49:56 PDT 2014"	"Tue Jul 29 19:09:22 PDT 2014"	"Tue Jul 29 19:09:56 PDT 2014"	"Tue Jul 29 21:26:43 PDT 2014"	""	""	""	""	"""boat"""	"""sail"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""boats"""	""""""	"""23"""	"""m"""	"14"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3U5NZHP4LR2U51K38UTNLK8DLR9HP8"	"A3LI0O659I8GFX"	"Approved"	"Wed Jul 30 11:51:12 PDT 2014"	"Tue Jul 29 19:04:28 PDT 2014"	"Tue Jul 29 19:11:12 PDT 2014"	"Tue Jul 29 21:26:43 PDT 2014"	""	""	""	""	"""snowman"""	"""scarf"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""what  snowman bob is talking about"""	""""""	"""26"""	"""male"""	"6"	"0"	"1"	"2"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3SNLUL3WO4N9J2BPG17FNIOJA1VLUO"	"A116IGFDZZ6HIE"	"Approved"	"Wed Aug 06 04:06:25 PDT 2014"	"Tue Aug 05 11:25:00 PDT 2014"	"Tue Aug 05 11:26:25 PDT 2014"	"Wed Aug 06 04:11:23 PDT 2014"	""	""	""	""	"""friend"""	"""mustache"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""perception from one word"""	""""""	"""61"""	"""m"""	"12"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3BGYGHDBBXKUY4GFNBF423UILAL22Y"	"A1Y6U52EU7DXC1"	"Approved"	"Wed Aug 06 04:12:02 PDT 2014"	"Tue Aug 05 11:31:00 PDT 2014"	"Tue Aug 05 11:32:02 PDT 2014"	"Wed Aug 06 04:16:22 PDT 2014"	""	""	""	""	"""friend"""	"""hat"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""which friend bob was showing you"""	""""""	"""27"""	"""m"""	"9"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3NAPMVF0ZWF1K5DLTNWZYUBQWQ727E"	"A18D9Z0O60YS8H"	"Approved"	"Wed Aug 06 04:15:42 PDT 2014"	"Tue Aug 05 11:34:27 PDT 2014"	"Tue Aug 05 11:35:42 PDT 2014"	"Wed Aug 06 04:16:22 PDT 2014"	""	""	""	""	"""pizza"""	"""sausage"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob who eats pizza every Wednesday """	""""""	"""21"""	"""M"""	"19"	"0"	"2"	"1"	"0"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3AZHRG4CU4KCNC9KCOPV2P6VUQ230R"	"A3AJLUNBK4EU68"	"Approved"	"Wed Aug 06 04:15:42 PDT 2014"	"Tue Aug 05 11:34:47 PDT 2014"	"Tue Aug 05 11:35:42 PDT 2014"	"Wed Aug 06 04:16:23 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""star"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Learning about Bob"""	""""""	"""30"""	"""m"""	"16"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"36PW28KO4ZWBYNNZTA3KAMM5U13AEF"	"ASSVZOJI3IN9R"	"Approved"	"Wed Aug 06 04:17:05 PDT 2014"	"Tue Aug 05 11:35:57 PDT 2014"	"Tue Aug 05 11:37:05 PDT 2014"	"Wed Aug 06 04:21:22 PDT 2014"	""	""	""	""	"""sundae"""	"""sprinkles"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Communication?"""	""""""	"""37"""	"""f"""	"16"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LEP4MGT3G0BPRER3TSWZFOQC7NDBK"	"A252KJ3RBD372U"	"Approved"	"Wed Aug 06 04:17:57 PDT 2014"	"Tue Aug 05 11:37:15 PDT 2014"	"Tue Aug 05 11:37:57 PDT 2014"	"Wed Aug 06 04:21:22 PDT 2014"	""	""	""	""	"""snowman"""	"""mittens"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Which snowman Bob was describing when he said, \""mittens.\"""""	"""no"""	"""42"""	"""m"""	"20"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"31HQ4X3T3SAT4PJLRWCF8H6VP4BSLG"	"AP8OG80OLCCMC"	"Approved"	"Wed Aug 06 04:18:50 PDT 2014"	"Tue Aug 05 11:37:56 PDT 2014"	"Tue Aug 05 11:38:50 PDT 2014"	"Wed Aug 06 04:21:22 PDT 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Deciding what boat a character, Bob, was talking about."""	""""""	"""36"""	"""f"""	"8"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LRLIPTPEQ9EKNF9PWEN8HZAEY0KAA"	"A2ANYZN7V3RB5D"	"Approved"	"Wed Aug 06 04:34:16 PDT 2014"	"Tue Aug 05 11:53:42 PDT 2014"	"Tue Aug 05 11:54:16 PDT 2014"	"Wed Aug 06 04:36:25 PDT 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""One word descriptions related to images"""	""""""	"""23"""	"""m"""	"19"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3IRIK4HM3AKVENRI76GD4TKGD61C6Z"	"A3W176HG8B4UF2"	"Approved"	"Wed Aug 06 04:38:42 PDT 2014"	"Tue Aug 05 11:56:55 PDT 2014"	"Tue Aug 05 11:58:42 PDT 2014"	"Wed Aug 06 04:41:23 PDT 2014"	""	""	""	""	"""sundae"""	"""cherry"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Word generalization and association."""	""""""	"""24"""	"""Female"""	"8"	"0"	"2"	"0"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"326O153BMIY9WUQBDKUM0NUBF41DEL"	"A1C19XPG91AIXX"	"Approved"	"Wed Aug 06 04:51:23 PDT 2014"	"Tue Aug 05 12:10:41 PDT 2014"	"Tue Aug 05 12:11:23 PDT 2014"	"Wed Aug 06 04:56:22 PDT 2014"	""	""	""	""	"""boat"""	"""cabin"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""To see what picture people associate with the word cabin"""	"""no"""	"""27"""	"""f"""	"20"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3L0KT67Y8EGD4OQKAB152P8RYJGYSF"	"A1A1KD1XWR30DU"	"Approved"	"Wed Aug 06 04:51:23 PDT 2014"	"Tue Aug 05 12:10:50 PDT 2014"	"Tue Aug 05 12:11:23 PDT 2014"	"Wed Aug 06 04:56:22 PDT 2014"	""	""	""	""	"""friend"""	"""mustache"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""distractor2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Which friend bob visits on Sunday"""	"""No"""	"""27"""	"""f"""	"8"	"0"	"0"	"2"	"1"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"33NF62TLXJ2PLGIDJ2R01G2T4LVJKQ"	"A3GIEO5TAX2IWQ"	"Approved"	"Wed Aug 06 04:52:06 PDT 2014"	"Tue Aug 05 12:11:09 PDT 2014"	"Tue Aug 05 12:12:06 PDT 2014"	"Wed Aug 06 04:56:22 PDT 2014"	""	""	""	""	"""Christmas tree"""	"""lights"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas trees"""	""""""	"""19"""	"""m"""	"12"	"0"	"1"	"0"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3DHE4R9OCWBKDYOMMQ0T47OJVTRG2W"	"AMT1G34IV5P88"	"Approved"	"Wed Aug 06 04:52:27 PDT 2014"	"Tue Aug 05 12:12:04 PDT 2014"	"Tue Aug 05 12:12:27 PDT 2014"	"Wed Aug 06 04:56:23 PDT 2014"	""	""	""	""	"""boat"""	"""motor"""	"0"	"-1"	"2"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""boats"""	""""""	"""31"""	"""m"""	"16"	"0"	"0"	"1"	"2"	"""5"""	"-1"
"32TMVRKDGNYC0DZXH42RGP9WAX448F"	"3LJ9P5KQ15GVMWDO317A8Q2HQ16YTX"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.25"	"Tue Jul 29 18:41:56 PDT 2014"	"300"	"0"	"0"	"300"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Tue Aug 05 18:41:56 PDT 2014"	"https://requester.mturk.com/mturk/manageHIT?HITId=32TMVRKDGNYC0DZXH42RGP9WAX448F"	"33C7UALJVLYYVY08KOOR7BXGF4118L"	"A2ALWT2BUSXD83"	"Approved"	"Wed Aug 06 04:53:10 PDT 2014"	"Tue Aug 05 12:11:43 PDT 2014"	"Tue Aug 05 12:13:10 PDT 2014"	"Wed Aug 06 04:56:23 PDT 2014"	""	""	""	""	"""sundae"""	"""whipped cream"""	"0"	"-1"	"1"	"0"	"0"	"1"	"0"	"0"	"-1"	"-1"	"-1"	"""TRUE"""	"""target"""	"""TRUE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""How people recognize words."""	""""""	"""21"""	"""m"""	"20"	"0"	"2"	"1"	"0"	"""5"""	"-1"
